1639,82,11178,2023-11-13,8,300.00,44.22,Cash
1640,88,11077,2023-05-31,7,900.00,23.44,Cash
1641,64,11202,2023-07-29,3,500.00,77.27,Cash
1642,80,11192,2023-10-11,5,100.00,1.12,Credit Card
1643,57,11130,2023-10-19,8,800.00,117.40,Debit Card
1644,91,11040,2023-08-13,9,200.00,6.33,Cash
1645,30,11194,2023-11-13,10,20.00,2.70,Cash
1646,48,11153,2023-11-19,4,20.00,1.18,Cash
1647,13,11052,2023-02-18,2,120.00,19.13,Debit Card
1648,10,11149,2023-07-05,8,250.00,15.07,Debit Card
1649,77,11167,2023-08-28,1,800.00,22.86,Credit Card
1650,32,11023,2023-05-09,5,120.00,23.80,Cash
1651,2,11150,2024-01-09,1,800.00,81.61,Credit Card
1652,56,11184,2023-07-14,6,700.00,35.94,Debit Card
1653,36,11050,2023-10-11,7,150.00,3.17,Cash
1654,59,11202,2023-05-19,3,1000.00,195.60,Cash
1655,38,11030,2023-07-30,5,15.00,2.76,Cash
1656,19,11126,2023-03-27,10,40.00,5.15,Credit Card
1657,95,11161,2023-06-15,8,600.00,19.78,Credit Card
1658,48,11041,2023-10-03,6,20.00,2.68,Cash
1659,43,11106,2023-12-10,7,30.00,2.17,Credit Card
1660,72,11119,2023-07-08,1,300.00,40.89,Credit Card
1661,7,11174,2023-06-03,6,300.00,51.68,Cash
1662,89,11045,2023-12-31,7,1000.00,75.55,Cash
1663,18,11078,2023-08-16,3,120.00,9.87,Credit Card
1664,53,11114,2023-05-13,10,400.00,75.15,Debit Card
1665,26,11085,2023-07-30,7,20.00,3.47,Credit Card
1666,83,11151,2023-07-14,3,400.00,29.45,Cash
1667,51,11203,2023-06-14,5,200.00,38.24,Cash
1668,42,11016,2023-06-07,6,50.00,3.05,Cash
1669,26,11142,2024-01-25,10,20.00,1.07,Cash
1670,60,11003,2023-04-20,4,100.00,10.49,Cash
1671,97,11142,2023-03-16,2,800.00,37.16,Cash
1672,58,11184,2023-11-21,2,900.00,37.47,Credit Card
1673,52,11027,2023-03-04,7,300.00,32.12,Credit Card
1674,62,11138,2023-06-13,6,300.00,56.83,Credit Card
1675,81,11199,2023-12-31,10,200.00,37.63,Credit Card
1676,91,11150,2023-06-18,2,200.00,13.79,Credit Card
1677,72,11063,2023-03-29,3,300.00,18.25,Cash
1678,73,11032,2023-09-19,3,400.00,46.06,Debit Card
1679,83,11172,2023-03-05,6,400.00,34.45,Debit Card
1680,83,11098,2023-08-08,1,400.00,36.95,Credit Card
1681,22,11036,2023-04-07,2,80.00,2.80,Cash
1682,96,11011,2023-06-17,10,700.00,50.10,Debit Card
1683,18,11096,2023-07-23,3,120.00,7.32,Debit Card
1684,83,11004,2023-05-15,4,400.00,74.96,Debit Card
1685,78,11122,2023-06-28,2,900.00,27.19,Cash
1686,44,11195,2023-08-05,7,40.00,6.17,Debit Card
1687,11,11022,2023-12-02,5,60.00,7.51,Credit Card
1688,16,11183,2023-04-03,3,25.00,1.54,Cash
1689,94,11078,2023-11-03,4,500.00,29.97,Credit Card
1690,100,11102,2023-06-12,7,100.00,3.93,Cash
1691,19,11101,2023-05-24,4,40.00,4.87,Credit Card
1692,6,11110,2023-07-10,1,20.00,3.54,Credit Card
1693,72,11166,2024-01-22,4,300.00,49.35,Credit Card
1694,68,11010,2023-12-14,4,900.00,138.87,Credit Card
1695,92,11189,2023-10-15,9,300.00,49.63,Cash
1696,25,11048,2023-09-01,6,120.00,5.75,Credit Card
1697,98,11049,2023-06-05,3,900.00,39.38,Cash
1698,77,11197,2023-07-09,1,800.00,135.70,Debit Card
1699,38,11012,2023-12-20,5,15.00,2.35,Debit Card
1700,30,11054,2023-05-25,5,20.00,1.93,Credit Card
1701,14,11155,2023-08-21,4,70.00,2.18,Credit Card
1702,53,11000,2023-10-05,1,400.00,57.94,Cash
1703,8,11205,2023-12-30,3,100.00,12.58,Credit Card
1704,27,11072,2023-08-26,9,15.00,2.10,Cash
1705,27,11030,2023-07-10,4,15.00,0.70,Cash
1706,59,11011,2023-04-07,5,1000.00,15.08,Debit Card
1707,5,11041,2023-03-13,1,50.00,3.64,Cash
1708,14,11099,2023-09-10,3,70.00,11.03,Debit Card
1709,63,11085,2023-02-22,6,400.00,70.94,Cash
1710,34,11064,2023-10-01,8,15.00,0.50,Cash
1711,56,11006,2023-03-19,6,700.00,127.54,Credit Card
1712,12,11014,2023-10-26,2,80.00,1.34,Credit Card
1713,89,11195,2023-05-27,1,1000.00,36.57,Cash
1714,21,11057,2023-08-24,10,50.00,3.69,Debit Card
1715,81,11102,2024-02-07,4,200.00,7.32,Credit Card
1716,14,11021,2023-09-06,10,70.00,2.64,Cash
1717,12,11021,2023-03-14,2,80.00,14.35,Debit Card
1718,100,11065,2023-12-23,7,100.00,13.96,Credit Card
1719,62,11037,2023-11-02,10,300.00,2.92,Credit Card
1720,56,11178,2023-12-08,1,700.00,132.18,Credit Card
1721,46,11098,2023-08-22,7,15.00,1.37,Credit Card
1722,54,11084,2023-08-15,9,500.00,89.19,Cash
1723,59,11090,2024-02-01,7,1000.00,162.52,Debit Card
1724,62,11155,2023-09-10,10,300.00,7.53,Debit Card
1725,64,11155,2024-02-15,4,500.00,94.11,Credit Card
1726,38,11037,2023-09-08,3,15.00,1.00,Debit Card
1727,58,11085,2024-02-13,10,900.00,40.13,Debit Card
1728,80,11038,2023-05-06,3,100.00,18.32,Debit Card
1729,48,11174,2023-11-01,7,20.00,2.56,Debit Card
1730,57,11198,2023-12-23,10,800.00,65.86,Cash
1731,77,11200,2023-12-28,4,800.00,16.92,Cash
1732,71,11074,2023-04-05,1,200.00,38.95,Cash
1733,42,11088,2023-05-02,9,50.00,4.28,Debit Card
1734,88,11092,2024-01-05,1,900.00,92.62,Credit Card
1735,51,11022,2023-07-25,8,200.00,33.94,Cash
1736,93,11205,2023-04-07,3,400.00,53.57,Debit Card
1737,2,11036,2023-06-19,10,800.00,98.40,Cash
1738,83,11059,2023-06-07,3,400.00,45.79,Credit Card
1739,63,11041,2023-07-07,5,400.00,68.56,Credit Card
1740,96,11079,2023-11-09,5,700.00,17.38,Debit Card
1741,42,11004,2023-03-23,2,50.00,3.53,Cash
1742,46,11103,2023-07-08,2,15.00,1.36,Credit Card
1743,93,11008,2023-03-16,10,400.00,70.62,Debit Card
1744,84,11086,2023-07-16,2,500.00,45.48,Credit Card
1745,6,11205,2023-09-17,8,20.00,2.02,Credit Card
1746,26,11035,2023-10-18,5,20.00,1.01,Debit Card
1747,12,11121,2023-12-15,4,80.00,11.28,Cash
1748,83,11186,2023-03-30,10,400.00,60.92,Cash
1749,88,11079,2023-12-18,2,900.00,62.11,Debit Card
1750,83,11057,2023-10-20,4,400.00,11.49,Credit Card
1751,48,11032,2023-04-14,2,20.00,3.46,Cash
1752,77,11083,2023-03-10,4,800.00,27.35,Debit Card
1753,51,11035,2023-05-10,4,200.00,28.91,Credit Card
1754,2,11068,2023-03-09,4,800.00,35.39,Credit Card
1755,44,11083,2023-09-12,5,40.00,4.91,Debit Card
1756,61,11074,2023-09-06,7,200.00,20.22,Credit Card
1757,98,11160,2023-03-20,8,900.00,11.06,Cash
1758,59,11184,2023-11-18,9,1000.00,160.91,Cash
1759,56,11141,2023-12-22,5,700.00,44.75,Cash
1760,87,11164,2024-01-28,9,800.00,52.68,Debit Card
1761,74,11178,2023-09-03,10,500.00,36.07,Debit Card
1762,26,11149,2023-09-29,9,20.00,2.20,Credit Card
1763,71,11012,2023-08-13,3,200.00,33.29,Credit Card
1764,74,11170,2024-01-13,2,500.00,7.23,Cash
1765,94,11021,2023-09-26,3,500.00,28.07,Cash
1766,70,11134,2023-11-07,8,100.00,9.93,Debit Card
1767,12,11023,2023-05-10,2,80.00,7.86,Credit Card
1768,36,11204,2023-11-16,1,150.00,17.47,Cash
1769,70,11032,2023-03-13,4,100.00,8.87,Cash
1770,87,11091,2023-03-17,5,800.00,2.20,Cash
1771,97,11021,2024-02-01,4,800.00,89.13,Debit Card
1772,42,11094,2023-09-05,2,50.00,3.71,Credit Card
1773,56,11097,2023-03-08,8,700.00,52.61,Debit Card
1774,33,11170,2023-10-21,2,30.00,0.46,Cash
1775,27,11072,2023-09-04,10,15.00,1.39,Credit Card
1776,38,11035,2023-04-23,2,15.00,1.35,Credit Card
1777,78,11021,2023-07-27,1,900.00,30.40,Debit Card
1778,16,11023,2023-10-09,7,25.00,1.54,Cash
1779,78,11172,2023-07-19,8,900.00,128.80,Debit Card
1780,42,11178,2023-04-29,7,50.00,5.08,Cash
1781,6,11082,2024-01-03,9,20.00,3.22,Credit Card
1782,6,11000,2023-06-26,6,20.00,0.34,Credit Card
1783,34,11042,2023-05-10,5,15.00,2.42,Debit Card
1784,68,11140,2023-02-19,6,900.00,107.43,Cash
1785,6,11054,2023-11-30,10,20.00,3.91,Debit Card
1786,18,11056,2023-05-25,1,120.00,17.78,Credit Card
1787,83,11188,2023-12-14,6,400.00,2.06,Debit Card
1788,14,11011,2023-07-14,7,70.00,5.32,Debit Card
1789,34,11186,2023-02-18,3,15.00,2.96,Debit Card
1790,61,11055,2023-06-25,8,200.00,11.35,Debit Card
1791,1,11079,2023-06-30,2,1200.00,85.99,Debit Card
1792,10,11179,2023-02-19,2,250.00,7.07,Debit Card
1793,93,11002,2023-03-30,8,400.00,45.08,Cash
1794,80,11091,2023-11-13,2,100.00,12.78,Debit Card
1795,69,11069,2023-05-25,5,1000.00,123.41,Cash
1796,51,11043,2023-10-01,3,200.00,37.79,Cash
1797,53,11205,2023-11-22,10,400.00,4.14,Cash
1798,44,11203,2023-05-22,1,40.00,5.36,Credit Card
1799,70,11176,2023-06-14,1,100.00,2.77,Debit Card
1800,32,11007,2024-01-21,4,120.00,7.64,Credit Card
1801,58,11098,2024-01-24,3,900.00,94.88,Credit Card
1802,64,11077,2024-01-24,2,500.00,4.25,Debit Card
1803,5,11183,2023-09-08,2,50.00,8.34,Cash
1804,21,11149,2023-03-11,3,50.00,1.62,Credit Card
1805,6,11157,2023-09-25,2,20.00,2.20,Debit Card
1806,70,11198,2023-06-24,2,100.00,5.79,Debit Card
1807,40,11057,2024-02-14,7,40.00,7.84,Credit Card
1808,87,11080,2024-01-12,7,800.00,67.55,Credit Card
1809,62,11056,2023-09-03,3,300.00,37.51,Cash
1810,25,11104,2023-07-01,7,120.00,12.93,Credit Card
1811,98,11117,2023-03-21,1,900.00,167.62,Credit Card
1812,95,11201,2023-11-02,3,600.00,118.73,Cash
1813,86,11153,2023-04-15,9,700.00,126.24,Credit Card
1814,88,11157,2023-03-29,2,900.00,139.13,Cash
1815,19,11196,2023-11-09,6,40.00,1.15,Cash
1816,99,11101,2023-11-12,3,1000.00,198.41,Credit Card
1817,58,11163,2023-05-14,4,900.00,159.91,Debit Card
1818,49,11107,2023-04-13,3,30.00,4.48,Credit Card
1819,92,11112,2023-06-10,8,300.00,57.78,Credit Card
1820,91,11204,2023-07-24,6,200.00,26.84,Cash
1821,64,11125,2024-02-07,4,500.00,96.01,Debit Card
1822,95,11200,2023-12-06,4,600.00,58.98,Debit Card
1823,7,11057,2023-08-30,3,300.00,24.38,Credit Card
1824,46,11183,2023-09-14,5,15.00,0.50,Credit Card
1825,62,11140,2023-05-07,3,300.00,53.60,Debit Card
1826,93,11033,2023-08-17,2,400.00,73.67,Debit Card
1827,40,11173,2023-05-21,5,40.00,0.51,Credit Card
1828,57,11066,2023-12-26,3,800.00,38.47,Credit Card
1829,12,11078,2023-05-15,2,80.00,9.22,Credit Card
1830,46,11056,2023-12-28,1,15.00,1.40,Cash
1831,89,11021,2023-12-17,4,1000.00,141.99,Debit Card
1832,21,11084,2023-08-13,1,50.00,6.89,Cash
1833,94,11040,2024-02-15,4,500.00,74.40,Credit Card
1834,92,11014,2023-11-09,9,300.00,55.14,Cash
1835,56,11158,2023-11-24,7,700.00,116.07,Debit Card
1836,93,11075,2023-03-15,5,400.00,74.04,Cash
1837,93,11175,2023-06-24,2,400.00,11.49,Debit Card
1838,16,11092,2023-08-23,3,25.00,1.34,Credit Card
1839,51,11152,2023-05-17,5,200.00,1.30,Debit Card
1840,57,11092,2023-11-01,1,800.00,40.47,Debit Card
1841,71,11048,2024-02-15,6,200.00,14.11,Credit Card
1842,57,11116,2024-01-10,1,800.00,27.78,Debit Card
1843,12,11184,2023-04-13,2,80.00,15.31,Credit Card
1844,52,11086,2023-10-24,3,300.00,45.47,Cash
1845,93,11198,2023-03-11,8,400.00,79.46,Debit Card
1846,99,11076,2023-05-04,2,1000.00,24.62,Credit Card
1847,81,11181,2023-05-17,4,200.00,21.25,Debit Card
1848,97,11125,2023-05-23,9,800.00,126.45,Debit Card
1849,64,11174,2023-03-18,5,500.00,60.09,Cash
1850,14,11100,2023-10-03,4,70.00,2.60,Debit Card
1851,5,11097,2023-08-28,1,50.00,1.91,Cash
1852,69,11154,2023-07-21,10,1000.00,0.49,Debit Card
1853,57,11031,2024-01-07,8,800.00,145.40,Cash
1854,83,11048,2023-09-05,6,400.00,31.49,Cash
1855,92,11007,2023-09-25,3,300.00,48.42,Debit Card
1856,73,11048,2023-09-09,9,400.00,22.78,Debit Card
1857,57,11077,2023-07-01,8,800.00,127.23,Credit Card
1858,46,11110,2023-05-13,7,15.00,0.40,Cash
1859,62,11028,2023-06-20,2,300.00,44.06,Credit Card
1860,98,11076,2023-12-15,8,900.00,26.66,Credit Card
1861,92,11115,2023-05-29,6,300.00,58.89,Debit Card
1862,6,11111,2023-12-19,5,20.00,3.36,Credit Card
1863,71,11043,2023-11-12,9,200.00,17.11,Debit Card
1864,81,11185,2023-03-22,3,200.00,37.55,Cash
1865,87,11093,2023-07-02,4,800.00,119.45,Cash
1866,63,11068,2023-12-09,5,400.00,39.20,Credit Card
1867,92,11044,2024-02-11,6,300.00,45.53,Cash
1868,64,11182,2023-03-21,5,500.00,27.59,Cash
1869,94,11010,2024-02-11,9,500.00,68.63,Cash
1870,6,11074,2023-07-13,2,20.00,2.04,Debit Card
1871,70,11170,2024-01-25,1,100.00,10.73,Debit Card
1872,56,11050,2023-06-08,8,700.00,35.87,Debit Card
1873,81,11176,2023-04-05,1,200.00,8.23,Cash
1874,100,11083,2023-06-01,1,100.00,2.27,Credit Card
1875,2,11113,2023-12-04,1,800.00,126.40,Credit Card
1876,61,11194,2023-10-03,4,200.00,36.25,Credit Card
1877,67,11002,2023-04-14,3,800.00,1.11,Cash
1878,87,11033,2024-02-09,10,800.00,139.04,Debit Card
1879,53,11160,2023-09-04,8,400.00,64.52,Debit Card
1880,92,11063,2023-10-15,4,300.00,1.93,Debit Card
1881,33,11104,2023-09-04,4,30.00,0.27,Debit Card
1882,33,11011,2023-02-26,5,30.00,3.35,Credit Card
1883,92,11019,2023-08-17,5,300.00,22.63,Cash
1884,74,11000,2023-09-15,8,500.00,48.78,Credit Card
1885,68,11067,2023-08-09,6,900.00,50.74,Credit Card
1886,72,11175,2023-05-22,6,300.00,16.75,Debit Card
1887,27,11186,2023-05-22,6,15.00,0.90,Cash
1888,77,11157,2024-02-06,10,800.00,33.02,Debit Card
1889,68,11154,2023-12-25,6,900.00,141.52,Credit Card
1890,77,11027,2023-09-10,5,800.00,110.83,Debit Card
1891,59,11002,2024-01-05,3,1000.00,101.99,Cash
1892,53,11001,2024-01-06,2,400.00,62.65,Credit Card
1893,26,11070,2023-05-19,3,20.00,0.20,Cash
1894,59,11045,2023-05-24,2,1000.00,127.94,Credit Card
1895,54,11089,2023-12-12,4,500.00,28.14,Debit Card
1896,68,11101,2023-04-13,4,900.00,178.60,Credit Card
1897,53,11016,2023-07-30,9,400.00,11.25,Cash
1898,93,11006,2023-12-30,3,400.00,76.26,Credit Card
1899,59,11190,2023-08-28,7,1000.00,77.83,Cash
1900,53,11192,2023-11-16,6,400.00,12.24,Cash
1901,91,11002,2023-10-31,8,200.00,19.62,Cash
1902,77,11018,2023-09-17,4,800.00,67.26,Cash
1903,49,11146,2023-08-07,10,30.00,4.68,Credit Card
1904,6,11002,2023-03-20,2,20.00,3.86,Cash
1905,5,11197,2023-06-07,3,50.00,9.79,Cash
1906,73,11107,2023-11-21,6,400.00,78.92,Credit Card
1907,93,11090,2024-01-30,2,400.00,47.51,Credit Card
1908,89,11105,2023-10-02,5,1000.00,161.81,Debit Card
1909,83,11023,2023-12-26,3,400.00,77.07,Credit Card
1910,46,11085,2023-05-17,8,15.00,2.28,Debit Card
1911,38,11186,2023-03-21,4,15.00,2.28,Debit Card
1912,72,11060,2024-02-15,5,300.00,44.12,Debit Card
1913,19,11162,2023-07-13,9,40.00,0.06,Credit Card
1914,91,11039,2023-02-23,8,200.00,4.24,Cash
1915,48,11001,2023-09-22,3,20.00,0.11,Credit Card
1916,84,11097,2023-06-25,6,500.00,76.93,Cash
1917,77,11163,2023-11-23,4,800.00,23.43,Debit Card
1918,63,11063,2023-06-05,4,400.00,30.18,Cash
1919,25,11076,2023-07-17,4,120.00,1.54,Cash
1920,74,11001,2023-04-16,1,500.00,56.96,Cash
1921,74,11067,2023-05-04,5,500.00,83.88,Cash
1922,88,11014,2024-01-02,2,900.00,6.55,Credit Card
1923,72,11115,2023-10-07,1,300.00,4.75,Cash
1924,71,11171,2023-11-15,10,200.00,10.69,Debit Card
1925,1,11005,2023-11-27,5,1200.00,207.94,Debit Card
1926,5,11067,2023-04-27,9,50.00,6.78,Cash
1927,77,11077,2023-10-06,3,800.00,149.23,Debit Card
1928,31,11144,2023-06-10,3,40.00,3.43,Cash
1929,53,11004,2023-05-27,8,400.00,76.59,Cash
1930,25,11070,2024-01-23,7,120.00,17.69,Cash
1931,58,11043,2023-04-11,1,900.00,46.39,Cash
1932,16,11029,2023-11-03,1,25.00,4.08,Debit Card
1933,42,11199,2023-12-12,9,50.00,2.84,Debit Card
1934,12,11026,2023-05-21,4,80.00,15.59,Credit Card
1935,26,11157,2023-09-16,7,20.00,3.36,Debit Card
1936,61,11040,2023-03-05,3,200.00,3.57,Cash
1937,62,11203,2023-09-11,2,300.00,53.95,Debit Card
1938,49,11003,2023-06-16,5,30.00,1.97,Credit Card
1939,12,11093,2023-06-30,2,80.00,9.46,Credit Card
1940,7,11150,2023-06-17,4,300.00,48.42,Cash
1941,5,11086,2023-08-02,6,50.00,9.55,Debit Card
1942,31,11041,2023-10-05,6,40.00,1.27,Cash
1943,89,11119,2023-09-17,8,1000.00,147.33,Debit Card
1944,69,11050,2023-05-02,7,1000.00,168.75,Cash
1945,14,11046,2023-12-19,6,70.00,8.26,Credit Card
1946,62,11038,2023-09-16,3,300.00,4.35,Credit Card
1947,72,11001,2023-07-27,1,300.00,47.81,Cash
1948,93,11024,2023-08-29,8,400.00,26.04,Debit Card
1949,64,11120,2024-01-19,9,500.00,49.75,Cash
1950,58,11172,2023-03-21,3,900.00,60.96,Credit Card
1951,27,11046,2023-07-08,6,15.00,2.76,Cash
1952,87,11052,2023-07-15,1,800.00,156.15,Cash
1953,62,11111,2023-08-17,1,300.00,21.73,Cash
1954,99,11052,2023-11-20,10,1000.00,198.10,Credit Card
1955,14,11015,2023-12-19,6,70.00,2.96,Cash
1956,92,11071,2023-06-11,9,300.00,10.59,Credit Card
1957,93,11191,2023-06-09,2,400.00,11.64,Cash
1958,6,11043,2023-12-27,2,20.00,0.37,Cash
1959,58,11116,2023-07-03,7,900.00,172.43,Debit Card
1960,38,11092,2023-10-14,9,15.00,1.20,Credit Card
1961,94,11056,2023-11-13,8,500.00,17.35,Cash
1962,84,11170,2023-12-20,9,500.00,5.14,Debit Card
1963,70,11104,2023-05-18,2,100.00,5.06,Debit Card
1964,67,11179,2023-12-09,1,800.00,11.66,Debit Card
1965,54,11112,2023-04-21,6,500.00,55.58,Credit Card
1966,74,11147,2023-12-11,6,500.00,88.46,Credit Card
1967,86,11065,2023-08-02,8,700.00,74.34,Debit Card
1968,2,11100,2023-04-18,1,800.00,116.45,Debit Card
1969,71,11143,2023-11-27,9,200.00,35.92,Credit Card
1970,94,11180,2023-04-25,9,500.00,25.95,Credit Card
1971,89,11050,2023-10-29,4,1000.00,107.47,Cash
1972,72,11016,2023-06-05,2,300.00,49.03,Credit Card
1973,92,11019,2023-03-17,4,300.00,23.61,Cash
1974,31,11048,2023-10-20,5,40.00,7.48,Cash
1975,62,11197,2023-12-29,3,300.00,57.95,Debit Card
1976,83,11139,2023-04-04,8,400.00,75.13,Debit Card
1977,68,11135,2023-06-19,6,900.00,109.18,Credit Card
1978,31,11054,2023-06-03,9,40.00,1.68,Credit Card
1979,58,11086,2024-01-28,5,900.00,1.06,Credit Card
1980,77,11169,2023-05-24,1,800.00,134.19,Debit Card
1981,94,11030,2023-03-12,2,500.00,63.67,Cash
1982,6,11099,2023-05-16,2,20.00,3.91,Debit Card
1983,79,11038,2023-12-07,4,1000.00,124.00,Credit Card
1984,62,11084,2023-02-26,4,300.00,34.29,Credit Card
1985,74,11193,2023-11-22,5,500.00,35.76,Credit Card
1986,81,11126,2023-11-16,1,200.00,18.31,Debit Card
1987,42,11097,2024-02-06,1,50.00,2.58,Cash
1988,2,11205,2023-07-09,6,800.00,31.45,Debit Card
1989,69,11085,2023-04-04,7,1000.00,147.37,Cash
1990,91,11157,2023-04-12,3,200.00,38.80,Debit Card
1991,78,11147,2023-10-01,4,900.00,110.42,Cash
1992,84,11069,2023-03-16,3,500.00,0.76,Cash
1993,83,11148,2023-04-25,2,400.00,29.28,Debit Card
1994,94,11049,2023-04-26,2,500.00,41.83,Debit Card
1995,16,11188,2023-03-08,1,25.00,4.16,Cash
1996,38,11049,2023-07-29,5,15.00,2.61,Debit Card
1997,38,11122,2023-07-12,10,15.00,1.77,Debit Card
1998,30,11148,2023-10-03,5,20.00,1.00,Cash
1999,97,11118,2023-05-22,3,800.00,23.45,Cash
2000,63,11046,2023-09-09,8,400.00,32.25,Debit Card
2001,77,11071,2023-07-30,9,800.00,89.85,Cash
2002,72,11052,2023-05-26,7,300.00,18.87,Cash
2003,62,11025,2023-02-26,8,300.00,3.56,Cash
2004,19,11117,2023-02-24,7,40.00,1.50,Cash
2005,52,11128,2023-08-21,9,300.00,11.43,Cash
2006,84,11075,2023-10-28,5,500.00,95.27,Credit Card
2007,98,11020,2023-09-20,1,900.00,117.01,Cash
2008,52,11073,2023-07-03,9,300.00,30.77,Debit Card
2009,89,11115,2024-01-13,9,1000.00,199.97,Credit Card
2010,19,11116,2023-09-11,1,40.00,1.59,Debit Card
2011,91,11024,2023-03-22,5,200.00,31.45,Credit Card
2012,31,11147,2023-06-02,6,40.00,6.06,Cash
2013,56,11067,2024-02-09,3,700.00,69.52,Cash
2014,59,11142,2023-09-09,10,1000.00,182.05,Debit Card
2015,86,11041,2024-02-06,4,700.00,22.54,Credit Card
2016,88,11206,2023-05-09,8,900.00,69.20,Credit Card
2017,93,11052,2023-07-02,8,400.00,55.85,Cash
2018,11,11062,2023-03-11,6,60.00,0.41,Debit Card
2019,99,11006,2023-09-19,5,1000.00,141.75,Credit Card
2020,21,11000,2023-02-28,9,50.00,3.04,Cash
2021,89,11189,2023-03-23,5,1000.00,147.83,Cash
2022,78,11041,2023-04-12,10,900.00,12.46,Credit Card
2023,5,11160,2024-02-14,5,50.00,4.96,Debit Card
2024,52,11185,2023-06-10,9,300.00,14.13,Credit Card
2025,71,11130,2024-01-18,2,200.00,19.69,Debit Card
2026,7,11182,2023-08-02,3,300.00,3.55,Cash
2027,88,11089,2023-09-28,2,900.00,21.16,Credit Card
2028,98,11194,2023-06-14,10,900.00,40.22,Credit Card
2029,19,11127,2024-02-10,2,40.00,1.73,Debit Card
2030,27,11052,2023-07-29,2,15.00,1.00,Cash
2031,99,11093,2023-07-03,10,1000.00,72.17,Debit Card
2032,19,11001,2023-08-16,5,40.00,7.54,Cash
2033,57,11104,2024-02-09,4,800.00,86.33,Credit Card
2034,86,11068,2023-06-30,10,700.00,129.26,Debit Card
2035,30,11100,2024-02-01,7,20.00,1.46,Cash
2036,98,11149,2023-02-16,5,900.00,172.80,Credit Card
2037,77,11009,2023-05-19,3,800.00,47.66,Credit Card
2038,93,11106,2023-10-27,8,400.00,10.55,Debit Card
2039,93,11071,2023-12-06,3,400.00,2.03,Credit Card
2040,54,11039,2023-03-24,9,500.00,66.71,Credit Card
2041,86,11141,2023-04-05,2,700.00,132.44,Cash
2042,30,11182,2023-12-30,7,20.00,3.14,Cash
2043,19,11141,2023-03-13,4,40.00,4.13,Debit Card
2044,94,11173,2023-04-09,10,500.00,81.33,Debit Card
2045,94,11161,2023-10-16,1,500.00,71.28,Cash
2046,69,11055,2023-09-18,8,1000.00,136.72,Credit Card
2047,58,11119,2023-05-15,10,900.00,105.93,Cash
2048,19,11138,2023-08-04,5,40.00,6.62,Credit Card
2049,54,11041,2023-12-10,9,500.00,47.97,Debit Card
2050,49,11194,2023-08-27,5,30.00,1.22,Credit Card
2051,94,11086,2023-06-14,9,500.00,92.51,Cash
2052,6,11060,2023-04-19,6,20.00,3.57,Cash
2053,94,11108,2024-01-12,1,500.00,19.93,Credit Card
2054,57,11203,2023-06-12,8,800.00,143.40,Cash
2055,49,11057,2023-09-23,4,30.00,3.89,Cash
2056,94,11099,2023-02-21,7,500.00,64.73,Cash
2057,67,11168,2023-03-31,6,800.00,84.38,Credit Card
2058,61,11172,2023-12-30,4,200.00,9.59,Cash
2059,19,11160,2023-12-24,2,40.00,2.46,Cash
2060,34,11129,2023-03-03,5,15.00,1.79,Cash
2061,54,11116,2023-08-18,6,500.00,89.70,Cash
2062,97,11038,2023-05-10,4,800.00,16.02,Debit Card
2063,67,11112,2024-01-21,10,800.00,126.87,Cash
2064,6,11110,2023-08-16,5,20.00,2.87,Debit Card
2065,5,11122,2023-05-24,1,50.00,5.17,Cash
2066,88,11178,2023-12-29,7,900.00,69.79,Debit Card
2067,88,11139,2023-10-19,10,900.00,67.74,Credit Card
2068,88,11142,2023-07-31,5,900.00,65.52,Cash
2069,69,11061,2023-05-20,1,1000.00,109.55,Credit Card
2070,97,11032,2023-04-28,3,800.00,45.82,Cash
2071,53,11200,2023-02-24,7,400.00,71.00,Credit Card
2072,69,11083,2023-12-05,3,1000.00,128.17,Debit Card
2073,88,11110,2023-12-01,6,900.00,178.98,Cash
2074,91,11152,2023-10-07,3,200.00,31.18,Cash
2075,73,11120,2023-08-14,3,400.00,34.37,Credit Card
2076,57,11022,2023-04-21,4,800.00,113.70,Debit Card
2077,5,11135,2024-02-13,1,50.00,5.83,Cash
2078,74,11006,2023-04-21,2,500.00,96.35,Credit Card
2079,19,11172,2023-08-20,2,40.00,6.88,Debit Card
2080,38,11067,2023-09-14,8,15.00,0.87,Cash
2081,69,11028,2024-01-07,6,1000.00,49.71,Debit Card
2082,19,11135,2024-01-06,2,40.00,2.92,Credit Card
2083,98,11045,2024-01-02,4,900.00,67.88,Debit Card
2084,54,11024,2023-10-10,2,500.00,53.90,Credit Card
2085,78,11168,2023-09-01,3,900.00,107.09,Cash
2086,98,11198,2023-03-11,5,900.00,114.35,Credit Card
2087,54,11127,2023-08-25,3,500.00,46.04,Credit Card
2088,94,11017,2023-12-13,3,500.00,51.41,Credit Card
2089,2,11154,2023-09-29,7,800.00,136.32,Cash
2090,84,11162,2023-04-26,8,500.00,23.70,Cash
2091,69,11087,2023-05-05,4,1000.00,39.80,Cash
2092,59,11199,2024-01-19,10,1000.00,0.04,Cash
2093,38,11009,2023-07-27,9,15.00,0.73,Credit Card
2094,2,11020,2024-01-13,3,800.00,87.03,Credit Card
2095,2,11089,2024-01-08,4,800.00,71.39,Cash
2096,79,11023,2023-10-15,8,1000.00,92.08,Cash
2097,71,11060,2023-06-04,4,200.00,31.17,Debit Card
2098,93,11005,2023-10-28,7,400.00,10.99,Debit Card
2099,79,11173,2023-04-08,9,1000.00,51.70,Cash
